address,place_id,distance_km,photo_url,photo_reference,image_url
"Carrer de Montenegro, 9, Palma",PLACE_165,0.4049839596645846,,,
"Carrer dels Botons, 18, Palma",PLACE_166,0.4492188411265567,,,
"Avinguda de Jaume III, 8, Palma",PLACE_167,0.4599048173725215,,,
"Passatge Particular Joan XXIII, Palma",PLACE_168,0.6027121105866028,,AeeoHcL1RN9CFAeekAnXuzsnTTGYH9EAhqaZ2QnT35L513vjv1zsfLQY4x8NJlYRQWrYX9FybEeNXCqLeYxkiEabfBjCb6z8BEPsOJ-mm2L6gWJsKDJ5T8G6IJbCFm2_0XxoyaWZOyU9XJS5-NmKfZD1p2L7lEJO8NSPqw--sIN58ZRxOzH6XeystgpPdWCQnA5fdEd6WhffJB7oyrpm317_zBnYZGdssaWEOc3ppqG6vvTy-Jicxy8JgWrrVSaXtTTnELD63pw4ZDtNLP6Q9v_M5KqGL3CVOyDVH7Cc-MVbHRWhUQ6Oxok,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcL1RN9CFAeekAnXuzsnTTGYH9EAhqaZ2QnT35L513vjv1zsfLQY4x8NJlYRQWrYX9FybEeNXCqLeYxkiEabfBjCb6z8BEPsOJ-mm2L6gWJsKDJ5T8G6IJbCFm2_0XxoyaWZOyU9XJS5-NmKfZD1p2L7lEJO8NSPqw--sIN58ZRxOzH6XeystgpPdWCQnA5fdEd6WhffJB7oyrpm317_zBnYZGdssaWEOc3ppqG6vvTy-Jicxy8JgWrrVSaXtTTnELD63pw4ZDtNLP6Q9v_M5KqGL3CVOyDVH7Cc-MVbHRWhUQ6Oxok&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Avinguda de Jaume III, 27, Local 14 Entresuelo 1, Palma",PLACE_169,0.6945785133759425,,AeeoHcJgP2qc11Wi2-tDO68kUGvV1oIUCIV6z7Hg3GZwI8l8yNC4aZKw5vFxlD5Tagt8xgXhKCrA2q0CdAFwP7KhqkB6wK9kvGCOc-acFIMjnsZvJn7e4njWqbmq_f5I9Wdu0A-cuxHF9SY78M0QzrTkf-yzGIfq3K2QZw-SY6DGYDWlwck6G7xcWJEY-bru-hsBy6GFjrOKOHeys0nVWgS0kV3ENFvXxovRKIt0D57A9R4kmlyjb_5KzeqbeW7Tx7OuM9WJ1U0W8xvjTqdty-VH6ldlhI4XuzPuYOcd6B0mKdYLKZND,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcJgP2qc11Wi2-tDO68kUGvV1oIUCIV6z7Hg3GZwI8l8yNC4aZKw5vFxlD5Tagt8xgXhKCrA2q0CdAFwP7KhqkB6wK9kvGCOc-acFIMjnsZvJn7e4njWqbmq_f5I9Wdu0A-cuxHF9SY78M0QzrTkf-yzGIfq3K2QZw-SY6DGYDWlwck6G7xcWJEY-bru-hsBy6GFjrOKOHeys0nVWgS0kV3ENFvXxovRKIt0D57A9R4kmlyjb_5KzeqbeW7Tx7OuM9WJ1U0W8xvjTqdty-VH6ldlhI4XuzPuYOcd6B0mKdYLKZND&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Passeig de Mallorca, 32, A, Palma",PLACE_170,0.706312208226512,,AeeoHcL-T8TKnoCDDgG4bNL-PksT8yLsH0r8iHl3cauQhfCL3UhLx9wRDcf_wJstKO_buNnqhqWwb8e9E_B14QQQMryoXD-Oi1-mR7BIbBNCsLay_qtmtKM7KNTLYgZ4Jktvr-CHMUgyAi213ww2WG2ABjmdRQDUaxZzSpkaEfUv8TC0QWmFCCPKesNkRB9o8L2fVuUYCNPpUJewFx1_xxDsf2cNEV9C-dyIJjXKz2Ji2SoZ0SgPLPVVqPKfvQrrTL0x-6e_aiJYDQgk7kmpcqkBClR95Y6Zs1-C9orDWdISU1--4ffiDvI,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcL-T8TKnoCDDgG4bNL-PksT8yLsH0r8iHl3cauQhfCL3UhLx9wRDcf_wJstKO_buNnqhqWwb8e9E_B14QQQMryoXD-Oi1-mR7BIbBNCsLay_qtmtKM7KNTLYgZ4Jktvr-CHMUgyAi213ww2WG2ABjmdRQDUaxZzSpkaEfUv8TC0QWmFCCPKesNkRB9o8L2fVuUYCNPpUJewFx1_xxDsf2cNEV9C-dyIJjXKz2Ji2SoZ0SgPLPVVqPKfvQrrTL0x-6e_aiJYDQgk7kmpcqkBClR95Y6Zs1-C9orDWdISU1--4ffiDvI&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"C/ Barón de Pinopar, 9, Palma",PLACE_171,0.7673630480551435,,AeeoHcLCcr0BzXXTscsPRQASVeZLJ5pIl77hE9v150bc9YkXUPM46ubuR5v1imY6k1p3-N-GgYv4FHJzB-P5PqN0ytKcZsy7TQfMcB40paqNB80StSWVuX9KiCDERy2cmHaoPUfbqdQCcFzWdUgFxE_a_Sd3Jix8Fra-2rp78ar7XxWGKcQl9RNobJkVX1gzDN4-d34BwpjiSntWnntzFdwGBmWxFgHy6Et8w2dhTHjKit-1rQAkjI3lz0O_ImvDyNEG2paOX1X1dgWy-NDDGjFrpQBnTt1T2pHthJMe9U7nqhoWwIClHS8,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcLCcr0BzXXTscsPRQASVeZLJ5pIl77hE9v150bc9YkXUPM46ubuR5v1imY6k1p3-N-GgYv4FHJzB-P5PqN0ytKcZsy7TQfMcB40paqNB80StSWVuX9KiCDERy2cmHaoPUfbqdQCcFzWdUgFxE_a_Sd3Jix8Fra-2rp78ar7XxWGKcQl9RNobJkVX1gzDN4-d34BwpjiSntWnntzFdwGBmWxFgHy6Et8w2dhTHjKit-1rQAkjI3lz0O_ImvDyNEG2paOX1X1dgWy-NDDGjFrpQBnTt1T2pHthJMe9U7nqhoWwIClHS8&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer del Bisbe Maura, 16, Palma",PLACE_172,0.9129361893466166,,AeeoHcLbJJyrJH10-ya04kJM__6K8frSkF11xxazDlPAt7Nm0WreLBz98n8dSZYIeuhpdpgL7G1bj0hwdRSy7k79gVR5dIpbUdkg60yQ44_K0W6ow_1xMqE_bghDIWGxbEzrzuTnqZdcvQge8W_E7bBeUKjKLNLkpcUkUsKD8NF3rUtZ--PEL_vs-5g_dpsfdzgP4oWqpQHc3mvayKycTcfhO_H6-Mp2nM6VwHKwWkTZVlBmIq2Y6h0mNdY8kG4FbCsIQjPAli6eO9QJuBffBuP0OKhirp14IB0_VRqr8UMIj_1SEBF2hPM,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcLbJJyrJH10-ya04kJM__6K8frSkF11xxazDlPAt7Nm0WreLBz98n8dSZYIeuhpdpgL7G1bj0hwdRSy7k79gVR5dIpbUdkg60yQ44_K0W6ow_1xMqE_bghDIWGxbEzrzuTnqZdcvQge8W_E7bBeUKjKLNLkpcUkUsKD8NF3rUtZ--PEL_vs-5g_dpsfdzgP4oWqpQHc3mvayKycTcfhO_H6-Mp2nM6VwHKwWkTZVlBmIq2Y6h0mNdY8kG4FbCsIQjPAli6eO9QJuBffBuP0OKhirp14IB0_VRqr8UMIj_1SEBF2hPM&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer del 31 de Desembre, 6, Palma",PLACE_173,0.9656642429350536,,AeeoHcL-v_EQR2DzHOo7aTbsDW8K9PBeKyzC-tczp1_kg3wloG5DwdYuweY-ZDWsj60ifIWA4v5JiDIOuEsYSfbI4Eelv6YOaeUntOwZO_dn2HHPICVTFOxZJXqDey4HJx8EgOJP3JFoTi964yh8-uhIOh57Hf9IozzeW0IXzUpetu9zAk7bp2FZVRZ64t51TNU-Vcuk3d1A-KHlsGTTLb45xHhOVB-nqYdj6bxDNv8ndK_U85e1MmQmLriF25xX-iliW72FXgesWH3Me0FaikPri84vEGcYco9p2UHjJ1bsQkF4AiezsIk,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcL-v_EQR2DzHOo7aTbsDW8K9PBeKyzC-tczp1_kg3wloG5DwdYuweY-ZDWsj60ifIWA4v5JiDIOuEsYSfbI4Eelv6YOaeUntOwZO_dn2HHPICVTFOxZJXqDey4HJx8EgOJP3JFoTi964yh8-uhIOh57Hf9IozzeW0IXzUpetu9zAk7bp2FZVRZ64t51TNU-Vcuk3d1A-KHlsGTTLb45xHhOVB-nqYdj6bxDNv8ndK_U85e1MmQmLriF25xX-iliW72FXgesWH3Me0FaikPri84vEGcYco9p2UHjJ1bsQkF4AiezsIk&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer de Jesús, 7, Bajos, Palma",PLACE_174,0.9955445738558056,,AeeoHcLb16dVPeO2MxQX7dvJX3ic0UIcSEFYkknESfdTPfXU5DM-bc0VYSkADDmxPsn1gfY0o9En6I6QaswnMliacDEcVJcR3iaGvfMVlzG-mGZTEI_RgEIw-pro260r0SkkCGMLnVm2AulBaK8Fwp40HVIkUsVhm1QyTslISpzCgYvBSiXJ-en5LoSvwXG2zNpPdanfRdUF_a4v0PczzPbOZWPVqDZOWZy60v82XAwNPCzpcY9ma3V2lfFOmylA-Jy90An2uAnyZ9wkEdH--tV5ztoWCL5MXeQ9K6GTNRY0h7q3wtu3FLI,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcLb16dVPeO2MxQX7dvJX3ic0UIcSEFYkknESfdTPfXU5DM-bc0VYSkADDmxPsn1gfY0o9En6I6QaswnMliacDEcVJcR3iaGvfMVlzG-mGZTEI_RgEIw-pro260r0SkkCGMLnVm2AulBaK8Fwp40HVIkUsVhm1QyTslISpzCgYvBSiXJ-en5LoSvwXG2zNpPdanfRdUF_a4v0PczzPbOZWPVqDZOWZy60v82XAwNPCzpcY9ma3V2lfFOmylA-Jy90An2uAnyZ9wkEdH--tV5ztoWCL5MXeQ9K6GTNRY0h7q3wtu3FLI&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer d'Anníbal, 24, Bajo, Palma",PLACE_175,1.085381781233556,,AeeoHcIII8uZBZnGqizMS_fvpAnvk7oGl0quCAJIctnQkd7d0NYjHEbWScillzIdnQVEXaUdlAqz931GIEWkTSYoq2OQneyYsP2hT0fX2zjFpi5Ot3TUzx3Vldn4FySVoG_0xbqWEC0pXjw-yhbst9RX-6IxU0yfGBnJXmGIWQkpMP5dchkZP_6G1cHq3Lw32Z0oAl7PloomJkDr4eTLBOM7ngG2LPhqCHvr_fKp9r0H_rzBToXXCj4aMgqGtgsDTJNidRogleE4xwb29jKnOwImsrElpD-9HPCxedFRUIbKn4PAUVLKaXE,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcIII8uZBZnGqizMS_fvpAnvk7oGl0quCAJIctnQkd7d0NYjHEbWScillzIdnQVEXaUdlAqz931GIEWkTSYoq2OQneyYsP2hT0fX2zjFpi5Ot3TUzx3Vldn4FySVoG_0xbqWEC0pXjw-yhbst9RX-6IxU0yfGBnJXmGIWQkpMP5dchkZP_6G1cHq3Lw32Z0oAl7PloomJkDr4eTLBOM7ngG2LPhqCHvr_fKp9r0H_rzBToXXCj4aMgqGtgsDTJNidRogleE4xwb29jKnOwImsrElpD-9HPCxedFRUIbKn4PAUVLKaXE&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer de Cotoner, 20, Palma",PLACE_176,1.1259468182968122,,AeeoHcKdvecnl7pUPHjY76FKzQPDDN5qlIRTI4WXxs6GAbQw2Bzx-dQdR7rFmQ_0LeExwm2NaWlauXmdmADhz_UVPZneNJP0l4qJHMvdPsCJDtzDpbvvwmrQn44VGzS5Dvom8Npg7sam6xkNvgbZhZoFZksu-a1gyERKbi-4JgVFyDBipsz04lJ-0TddhAHlubAmESvawWLUUdas9MTk15ShAsyqxNUaOxm2fr72lJWriiCL-x4Nj9hmXfstmrkqGQzJDvP2ToIeY4GL_8uRDhW9yU8OYFUAsMDD8isgbH623Mm4jh6_o4A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcKdvecnl7pUPHjY76FKzQPDDN5qlIRTI4WXxs6GAbQw2Bzx-dQdR7rFmQ_0LeExwm2NaWlauXmdmADhz_UVPZneNJP0l4qJHMvdPsCJDtzDpbvvwmrQn44VGzS5Dvom8Npg7sam6xkNvgbZhZoFZksu-a1gyERKbi-4JgVFyDBipsz04lJ-0TddhAHlubAmESvawWLUUdas9MTk15ShAsyqxNUaOxm2fr72lJWriiCL-x4Nj9hmXfstmrkqGQzJDvP2ToIeY4GL_8uRDhW9yU8OYFUAsMDD8isgbH623Mm4jh6_o4A&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Plaça del Cardenal Reig, 7, Palma",PLACE_177,1.1711050683857696,,AeeoHcK4R5OFE7_m2bxRuZI8ZHSHhxclDjiYEEFUfoJguIs1Hkr7I8EE6wDj1j9FgCNTlsNp_lvvrfmh3UqLt-3aXn1gyrgTJiKOg-ZYwiiEbYdI0XmOK_a1tDhOSVQ60wkWk1BtSj5lDuNRcr16Jd45xjpCrCf3dQDjLEChjkeNssHTr1OonKSzlP_-Jljh-IUV5oqKYH8UuKqJbQ3eTaMCQegXftYoKiuqA1264P5XfnaEIG37SjAp1Av3wF5xZwCbf0cvTT2-HL9tj8OahCI3BP2labTA2OKLg0Gzg34cFTF9WAfDEsk,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcK4R5OFE7_m2bxRuZI8ZHSHhxclDjiYEEFUfoJguIs1Hkr7I8EE6wDj1j9FgCNTlsNp_lvvrfmh3UqLt-3aXn1gyrgTJiKOg-ZYwiiEbYdI0XmOK_a1tDhOSVQ60wkWk1BtSj5lDuNRcr16Jd45xjpCrCf3dQDjLEChjkeNssHTr1OonKSzlP_-Jljh-IUV5oqKYH8UuKqJbQ3eTaMCQegXftYoKiuqA1264P5XfnaEIG37SjAp1Av3wF5xZwCbf0cvTT2-HL9tj8OahCI3BP2labTA2OKLg0Gzg34cFTF9WAfDEsk&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer d'Ausiàs March, 27, Palma",PLACE_178,1.3889111426380871,,AeeoHcIh4txmZsbFys555KJ1U6_lo8W-tIQHWulk8P5XNwSnX-Jmn11JGx4G4_1Xac3n0YN-oSob3LF9nWfpDMSJRBrm-67e5JBID2CwvohIIOaJ-b1Ho4i5kYy7fj0UY6iuxbLkFiHQCLENKN_OOOT_blJVCzbQsqTlQDvHkISBoYz1g6UWNTcvwFC7COX4LpEDsiMccJSI5hjIYKNjLI_md9A9CA7MzW_otB7RvyECAI_Il6t38ND786wQ8Gn0XrvQ3Zv5mA0OhbRU5oj5q-PQEbtN6WJp4AfJIUItVMX04MbOldZnEdk,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcIh4txmZsbFys555KJ1U6_lo8W-tIQHWulk8P5XNwSnX-Jmn11JGx4G4_1Xac3n0YN-oSob3LF9nWfpDMSJRBrm-67e5JBID2CwvohIIOaJ-b1Ho4i5kYy7fj0UY6iuxbLkFiHQCLENKN_OOOT_blJVCzbQsqTlQDvHkISBoYz1g6UWNTcvwFC7COX4LpEDsiMccJSI5hjIYKNjLI_md9A9CA7MzW_otB7RvyECAI_Il6t38ND786wQ8Gn0XrvQ3Zv5mA0OhbRU5oj5q-PQEbtN6WJp4AfJIUItVMX04MbOldZnEdk&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer d'Avinyó, 16, Palma",PLACE_179,1.570685081343719,,AeeoHcLc2kRp5dJLOkDTd2aLyO-lDQv8bQmI8fMLoTwgQa0eTlvws3QJayHQoRy6p5CB-wLOxUHIcfHj_7trMzsjpDN126sC_K-an2ttafOiGeew075poNE0i7QM-02asyqphkMkwcajxamKJtIX7GF7hiOjzNUSRkLsPmIoI2Tv0lH62ZBMf9g8LnJrjJieJSBEcQqqCQb9C6o3AWYOIb4ESzZwpzUAJG4UCM5WqjQrbEjygg4yLE3DvEXAcC5jhrKtP2WesFg_Ea4y7-UuTE80RtbiVaeLX1MnrNxXVyOQx_Yyc_rmbOs,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcLc2kRp5dJLOkDTd2aLyO-lDQv8bQmI8fMLoTwgQa0eTlvws3QJayHQoRy6p5CB-wLOxUHIcfHj_7trMzsjpDN126sC_K-an2ttafOiGeew075poNE0i7QM-02asyqphkMkwcajxamKJtIX7GF7hiOjzNUSRkLsPmIoI2Tv0lH62ZBMf9g8LnJrjJieJSBEcQqqCQb9C6o3AWYOIb4ESzZwpzUAJG4UCM5WqjQrbEjygg4yLE3DvEXAcC5jhrKtP2WesFg_Ea4y7-UuTE80RtbiVaeLX1MnrNxXVyOQx_Yyc_rmbOs&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Plaça de Cort, Palma",PLACE_180,0.0263025437702569,,AeeoHcJKW5-qd-yHY4oEm5dn_6VRRuQdg11tcTNN91KJORCdh7KBqz-Jb_3CPwxYMUssMYrNwgzAZ2l-PI8TCRh7XssGRnUajMfwcpgDbiX3o-qrJYf7ZLSoIDLyQce2mAFU6dtFWcONrv1OPOG5Kb8DSlM49uTrkJ3jqu8UuzRDniiwDlti_DQr54OTTueBU6IiF2d_t_xzoee8NsIC0UhPHasT7WvOCQbpt-5SrTd-0_gTnJ9JxzfjZThiPpfZJgPqFEPMZj4NwF2JbMnn7y2Kkw_xsux31L70bvCentBdutAC-8KIf2w,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcJKW5-qd-yHY4oEm5dn_6VRRuQdg11tcTNN91KJORCdh7KBqz-Jb_3CPwxYMUssMYrNwgzAZ2l-PI8TCRh7XssGRnUajMfwcpgDbiX3o-qrJYf7ZLSoIDLyQce2mAFU6dtFWcONrv1OPOG5Kb8DSlM49uTrkJ3jqu8UuzRDniiwDlti_DQr54OTTueBU6IiF2d_t_xzoee8NsIC0UhPHasT7WvOCQbpt-5SrTd-0_gTnJ9JxzfjZThiPpfZJgPqFEPMZj4NwF2JbMnn7y2Kkw_xsux31L70bvCentBdutAC-8KIf2w&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer de l'Emperadriu Eugènia, 6, Palma",PLACE_181,1.6929215780414173,,AeeoHcIt0fXOmC90A3eZNtWq3GdKolhhKM-TRFoOkjbrH8J3lpr00eNVr3NiDVMzYIvM99rZIgs9ahOdbZBadCGFhZgDJSm4ux0UKkc4Lk709IEjdu0D-Cowj_2blBRrYBY5hbBWnx7i1QwBtlWONdOqg8OUMSO1v5JB4XvLycQxrcxof7XridiSqfDu5hVqaSRqy_8zOxx4zIMNp4q_5G52KICcHBfR9q2H_u3v-WZPw2eY5vf7HNeISYxVf7HIATnFVxJzYw4YKIg8dql1Wwj6H9R8Ira0VoSI7K-0vF0zMQaqprEQ69Q,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcIt0fXOmC90A3eZNtWq3GdKolhhKM-TRFoOkjbrH8J3lpr00eNVr3NiDVMzYIvM99rZIgs9ahOdbZBadCGFhZgDJSm4ux0UKkc4Lk709IEjdu0D-Cowj_2blBRrYBY5hbBWnx7i1QwBtlWONdOqg8OUMSO1v5JB4XvLycQxrcxof7XridiSqfDu5hVqaSRqy_8zOxx4zIMNp4q_5G52KICcHBfR9q2H_u3v-WZPw2eY5vf7HNeISYxVf7HIATnFVxJzYw4YKIg8dql1Wwj6H9R8Ira0VoSI7K-0vF0zMQaqprEQ69Q&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer del Bisbe Pere de Puigdorfila, 1, Palma",PLACE_182,2.840747121052262,,AeeoHcIjom41ZQUa7ulQ2joP17cCiuSraVIeiGiYWP9wMWImC39gIr0apzxdy4C4nNw7nl09cpEx7-hRQ04LaJNVf7nCnACkBW9USeXvwIfA_B9Ist6myC63bGsfGpmWXwJKqOxALVhyU4wvUaZIJY2we0jHnql--xfxlc6NBlC81gHZ10CekyLmAV9FNerTnAO2Vynkh4Xbhn0fcpDLPSYXDk5LR2NcZGgs6c0l2rR38FqcYAHx-le4frzB-F8CXyjo5jOtyPu8sM7BvosGGH7fDioOPGgoxkWariskhir6wxHeNRWSOMo,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcIjom41ZQUa7ulQ2joP17cCiuSraVIeiGiYWP9wMWImC39gIr0apzxdy4C4nNw7nl09cpEx7-hRQ04LaJNVf7nCnACkBW9USeXvwIfA_B9Ist6myC63bGsfGpmWXwJKqOxALVhyU4wvUaZIJY2we0jHnql--xfxlc6NBlC81gHZ10CekyLmAV9FNerTnAO2Vynkh4Xbhn0fcpDLPSYXDk5LR2NcZGgs6c0l2rR38FqcYAHx-le4frzB-F8CXyjo5jOtyPu8sM7BvosGGH7fDioOPGgoxkWariskhir6wxHeNRWSOMo&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer de l'Emperadriu Eugènia, 6, Palma",PLACE_183,1.6679374316415616,,,
"Avinguda del Gran i General Consell, 2, Palma",PLACE_184,0.8372230376394938,,AeeoHcKMFusR5S6lQ_E8z0hw4ETb6llTQR32z-5HbZSjHZsVMIxem-FoNBxesAasjM7YVMBY7XTJJZchRYMzmwZybJSV13OW6Mfxxh0lXvF6Ef_TYMTA98KpaxC2sJHVsSQs21V9by6L_vft8O34jyg4Ka6OIQhCchldz2z2y-d_ew1yC4gcFjIV571kugSGk_UPeDeANGIscxclm1LP9gilGwm6ivVUX23gspBLAE0GofEWeJ5X3Clkr6JcOYymeCh8W6lCFnToz0IXM0PwfCxwIo1UOronJlpIbdvuUVy-XDRWQvVZao5goL72cc2sHERllGA-9QL4EFRneG1V7QU1sr8_TNelYsq84TznVTDK2dsl_syrPDoT6UjOsUsXg7RImrTF9PRKJctty1N9BfG1zo2tyGAH6El_iC2vk2zfI0fQX-RdF3sbwNOCSwlPA-siaUFqnsa0h1JVSyY6A47y7WtqQzCBY240zCMIw4u4AbKYhw8vDh5oGKUoLG4bD6C6xCRosnUvOWwnE3pb7C1yfpoGVXeFlOAQFeOWgVhdGqx7QgBJvOHuVwxXlZM4aEhKY09-oQ,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcKMFusR5S6lQ_E8z0hw4ETb6llTQR32z-5HbZSjHZsVMIxem-FoNBxesAasjM7YVMBY7XTJJZchRYMzmwZybJSV13OW6Mfxxh0lXvF6Ef_TYMTA98KpaxC2sJHVsSQs21V9by6L_vft8O34jyg4Ka6OIQhCchldz2z2y-d_ew1yC4gcFjIV571kugSGk_UPeDeANGIscxclm1LP9gilGwm6ivVUX23gspBLAE0GofEWeJ5X3Clkr6JcOYymeCh8W6lCFnToz0IXM0PwfCxwIo1UOronJlpIbdvuUVy-XDRWQvVZao5goL72cc2sHERllGA-9QL4EFRneG1V7QU1sr8_TNelYsq84TznVTDK2dsl_syrPDoT6UjOsUsXg7RImrTF9PRKJctty1N9BfG1zo2tyGAH6El_iC2vk2zfI0fQX-RdF3sbwNOCSwlPA-siaUFqnsa0h1JVSyY6A47y7WtqQzCBY240zCMIw4u4AbKYhw8vDh5oGKUoLG4bD6C6xCRosnUvOWwnE3pb7C1yfpoGVXeFlOAQFeOWgVhdGqx7QgBJvOHuVwxXlZM4aEhKY09-oQ&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer d'Antoni Marquès, 25, Palma",PLACE_185,1.0350476994688544,,AeeoHcLIW4wFMYET_5pczShBxxofdInQV82MVU7y9zxinPW8dfWknzDe1kmJmO4cvsF8nHCtMliX1G14NYdsG663UF_1_ejKEVRC4B8VrZEdObTVeAj57JifKVjNAYXF3WRWuNROsWy9PKh7JK298R-i3HK80fsfzy-sodG07Z7JC-IdKV_ww3VEDGGhvKio_4DReX4VrP61RrBCNi6aUFDpX1XtXgUZ7L8thRDsZg6x8lOgrUJn-9nef6bs2IYMFaGFsajAsKYcWCk8FvFZ7F_rUScf9Y2RCioDNSVP-ZqaPIMyyC860CHZtpZda9WnWVGG6ZusuozW8UsjfluUK1XEN2a7ezabnvENStV9ZNkqyqVP-rQJMLHApAiLqX9-o-6-YQ7ONumgU_4nwuLxtzR5evyGJhBNeK57qcG5HB4FWFjYMEyWsueAmUQ8v67jn_bSy9Pvwtow3ylfPeyeDXYNRVqUb3Q-Wdw0735HKF5whKgwD0qsg7nsnngaZFq-Xj98aJi4fA8-SF07MPL8WJJ1KKL33BQCfzH2bkiHnb7e64HpN615_6tSu-ud-eElqV2qm3j1YnKw,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcLIW4wFMYET_5pczShBxxofdInQV82MVU7y9zxinPW8dfWknzDe1kmJmO4cvsF8nHCtMliX1G14NYdsG663UF_1_ejKEVRC4B8VrZEdObTVeAj57JifKVjNAYXF3WRWuNROsWy9PKh7JK298R-i3HK80fsfzy-sodG07Z7JC-IdKV_ww3VEDGGhvKio_4DReX4VrP61RrBCNi6aUFDpX1XtXgUZ7L8thRDsZg6x8lOgrUJn-9nef6bs2IYMFaGFsajAsKYcWCk8FvFZ7F_rUScf9Y2RCioDNSVP-ZqaPIMyyC860CHZtpZda9WnWVGG6ZusuozW8UsjfluUK1XEN2a7ezabnvENStV9ZNkqyqVP-rQJMLHApAiLqX9-o-6-YQ7ONumgU_4nwuLxtzR5evyGJhBNeK57qcG5HB4FWFjYMEyWsueAmUQ8v67jn_bSy9Pvwtow3ylfPeyeDXYNRVqUb3Q-Wdw0735HKF5whKgwD0qsg7nsnngaZFq-Xj98aJi4fA8-SF07MPL8WJJ1KKL33BQCfzH2bkiHnb7e64HpN615_6tSu-ud-eElqV2qm3j1YnKw&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer de Can Fonollar, Palma",PLACE_186,0.3129864581143484,,AeeoHcJSq0bWgfmjH1SYG3aqcMUtrJqD9Hk_1ygwc_gIVe1jbT6qHHhw8LsbpBjPfV1llF1yMN6PLcP0N0HwhsjH6xTlvZFX1xzoU8kf0y0n2p1WqJdlB_A1qYP30j2YOWoO38uAemOx_d6fHo4KNQdN9OrRpuhJYkGJBrow7MmfuWP9foqzwJiZRO13t3L6JcQhu9jE_UTqY3NghVLLWBzu_6MldWz-cEzn1MaIM8Wm_AB4SRR51k3O_gApoy00K_EY8bSbK__p72TpBpJqxtf8DDlTgQAQ4sVLF4A8i_GWpcw-JZbgYrc,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcJSq0bWgfmjH1SYG3aqcMUtrJqD9Hk_1ygwc_gIVe1jbT6qHHhw8LsbpBjPfV1llF1yMN6PLcP0N0HwhsjH6xTlvZFX1xzoU8kf0y0n2p1WqJdlB_A1qYP30j2YOWoO38uAemOx_d6fHo4KNQdN9OrRpuhJYkGJBrow7MmfuWP9foqzwJiZRO13t3L6JcQhu9jE_UTqY3NghVLLWBzu_6MldWz-cEzn1MaIM8Wm_AB4SRR51k3O_gApoy00K_EY8bSbK__p72TpBpJqxtf8DDlTgQAQ4sVLF4A8i_GWpcw-JZbgYrc&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Passeig de Mallorca, Palma",PLACE_187,0.7249014214370569,,,
